symbol,marketcapname,market_cap,industry,sector,ok,error,best_short_ma,best_long_ma,optimization_score,total_return_pct,total_trades,winning_trades,losing_trades,win_rate,total_wins_pct,total_losses_pct,avg_win_pct,avg_loss_pct,max_win_pct,max_loss_pct,profit_factor,expected_value_pct,avg_mfe_pct,avg_mae_pct,mfe_mae_ratio,sharpe_ratio,sortino_ratio,max_drawdown_pct,annualized_return_pct,buy_hold_return_pct,strategy_return_pct,outperformance_pct,avg_holding_days,max_holding_days,min_holding_days,max_consecutive_wins,max_consecutive_losses
INVENTURE,smallcap,100.8,finance & investments,financials,True,,35.0,60.0,3.993408596351497,2.5568121399908827,10.0,3.0,7.0,30.0,11.831813948253478,8.843700068711557,3.943937982751159,1.263385724101651,8.791206703858645,1.960782480441492,1.337880508873619,0.29881138795419215,3.816037085780471,-1.1814582586216305,3.2299381361407717,0.09577309709070762,0.09177247728073673,16.625315337106738,11.318489836244417,-8.653843949532291,2.5568121399908827,11.210656089523173,3.4,8.0,0.0,2.0,6.0
TREEHOUSE,smallcap,28.6,miscellaneous,services,True,,50.0,150.0,-2.406150496103316,-2.948405870181503,1.0,0.0,1.0,0.0,0.0,2.948405870181503,0.0,2.948405870181503,0.0,2.948405870181503,0.0,-2.948405870181503,4.914000020385667,-4.545458805781887,1.081078991219762,0.03615035827187912,0.020598259857146205,9.016393259554967,-11.93585061946073,-13.630569526412007,-2.948405870181503,10.682163656230504,20.0,20.0,20.0,0.0,1.0
ONELIFECAP,smallcap,102.85,finance & investments,financials,True,,25.0,190.0,86.48426213827247,74.47506923838341,1.0,1.0,0.0,100.0,74.47506923838341,0.0,74.47506923838341,0.0,74.47506923838341,0.0,,74.47506923838341,96.85039665718374,-1.5748016714081325,61.500059604701526,0.8006128599926043,0.7049985908484073,16.96666717529296,963.3204071412134,68.82539779420883,74.47506923838341,5.6496714441745866,50.0,50.0,50.0,1.0,0.0
SOLARWORLD,smallcap,1768.3,engineering - turnkey services,power & utilities,True,,5.0,30.0,61.97906979412737,51.15608328220542,21.0,10.0,11.0,47.61904761904761,55.855972543497614,11.704508239216926,5.585597254349762,1.064046203565175,18.043429318119376,2.1728586734725552,4.772175934427347,2.1024506811562227,5.166414613815772,-0.6528297874374536,7.913876960325982,0.7215324341281296,0.878371450777327,8.335260769448094,478.14575556528405,10.960165820578194,51.15608328220542,40.19591746162723,1.5714285714285714,8.0,0.0,4.0,4.0
INDOTHAI,smallcap,2940.98,finance & investments,financials,True,,35.0,120.0,17.12032444405876,11.732190983441559,4.0,2.0,2.0,50.0,13.24298458350286,1.592141226245658,6.62149229175143,0.796070613122829,10.476190476190483,0.9414583849838842,8.317719788420042,2.9127108393143004,7.010655271570193,-0.9478028266691418,7.39674442226312,0.35920889737448014,0.3187853790809058,6.729365847015445,60.18350255095874,-15.859716334049168,11.732190983441559,27.591907317490726,7.75,17.0,3.0,1.0,1.0
BMWVENTLTD,smallcap,513.7,trading,services,True,,10.0,70.0,24.07147861360289,17.778725199285095,9.0,3.0,6.0,33.33333333333333,24.611960945651855,7.0578720563046815,8.203986981883952,1.1763120093841135,12.888461817353747,2.6608023730570807,3.4871645092611723,1.9504543210385745,4.955666280089786,-0.8979324937989277,5.5189742150031815,0.419516894287853,0.530939371573295,9.219258300261679,100.36761096659723,7.59185197141401,17.778725199285095,10.186873227871086,4.666666666666667,19.0,0.0,2.0,5.0
SPECIALITY,smallcap,522.78,hotels,services,True,,30.0,40.0,14.471130511383784,10.64738763097206,10.0,3.0,7.0,30.0,24.044334462322613,12.59158022202389,8.014778154107537,1.7987971745748415,13.304958149409153,4.226542715338932,1.9095565479753487,1.145275424029872,4.5454319356684465,-1.9017362862619958,2.390148396759485,0.25491619202744825,0.29010129031428367,10.728702487215891,53.68172062650345,4.757283034833892,10.64738763097206,5.890104596138168,4.6,19.0,0.0,1.0,4.0
JKIPL,smallcap,358.45,trading,services,True,,25.0,100.0,126.14300568413361,112.34988438156397,4.0,2.0,2.0,50.0,106.2117372432816,4.331931413727508,53.1058686216408,2.165965706863754,88.53677477935832,2.58685940625325,24.51833307118067,25.469951457388525,34.26451691055108,-2.046022359411348,16.74689269789269,0.9195414201713099,0.9445505796574223,16.04855190439477,2349.1782275661635,81.05492843700459,112.34988438156397,31.294955944559376,10.5,23.0,1.0,1.0,1.0
TIPSFILMS,smallcap,162.63,entertainment / electronic media software,media,True,,30.0,120.0,22.682524629893088,16.443419321855757,5.0,1.0,4.0,20.0,25.249169435215958,7.208278702132798,25.249169435215958,1.8020696755331995,25.249169435215958,3.020953755297917,3.5028014979145006,3.6081781466166323,9.46835989780617,-2.2369052463944183,4.232794354194419,0.4159403538691553,0.38352893267888627,13.907594594353112,90.89578635252322,10.385413046314262,16.443419321855757,6.058006275541494,7.2,23.0,1.0,1.0,4.0
JTLIND,smallcap,2625.39,steel - medium / small,metals & mining,True,,35.0,70.0,71.65171409372756,58.77255221315514,5.0,3.0,2.0,60.0,72.36509474994499,8.377859064808124,24.121698249981662,4.188929532404062,71.47191988424754,5.773884435487675,8.637659596581235,12.797447137027373,17.82061981499901,-2.0933393577979937,8.51301044363142,0.8586107920381616,1.1538261385502202,7.613811846730501,612.3803160820445,31.093380632653435,58.77255221315514,27.679171580501702,9.8,32.0,1.0,2.0,1.0
RBA,smallcap,4006.69,hotels,consumer discretionary,True,,50.0,180.0,23.872984614792916,13.415841803712691,2.0,2.0,0.0,100.0,13.377688926550558,0.0,6.688844463275279,0.0,13.08613705762134,0.0,,6.688844463275279,7.917366001758208,-0.4630623781252452,17.097839029403477,0.6971428540720149,0.8173872909284117,2.617149026525667,70.68854534941251,10.168138048425334,13.415841803712691,3.2477037552873576,29.0,57.0,1.0,2.0,0.0
PROZONER,smallcap,774.46,miscellaneous,miscellaneous,True,,15.0,30.0,28.948890160164524,22.578539523030106,18.0,9.0,9.0,50.0,37.885835568105584,15.255241007094433,4.209537285345065,1.6950267785660482,19.954910018728576,3.6282898698062227,2.4834635880538904,1.2572552533895083,4.269063025051957,-1.4748203979769794,2.894632479255005,0.42469004247562786,0.5206284177727545,16.695431868747825,137.41292696545656,9.612931547765125,22.578539523030106,12.96560797526498,2.0555555555555554,8.0,0.0,4.0,3.0
STEELXIND,smallcap,1548.48,steel - medium / small,metals & mining,True,,50.0,200.0,58.44764787457018,47.31499853154772,3.0,2.0,1.0,66.66666666666666,49.952866301682235,5.303034065949652,24.976433150841117,5.303034065949652,32.891253427820445,5.303034065949652,9.419676675740309,14.883277411910857,23.89636134839058,-3.0313759593371272,7.8830081352284695,0.7421766228681635,1.0084431360295956,15.90269636059336,418.2753033486006,52.84654081785127,47.31499853154772,-5.531542286303548,18.333333333333332,40.0,4.0,1.0,1.0
NURECA,smallcap,226.38,trading,i.t,True,,5.0,130.0,-3.3052467987045455,-3.1830504382287628,9.0,2.0,7.0,22.22222222222222,20.520279236610595,21.350307909348288,10.260139618305297,3.0500439870497553,15.258111523888207,14.49714507179739,0.9611233394730451,-0.092225408081966,3.7286255338055696,-2.4596376452422795,1.5159247302211023,-0.008146424031718839,-0.005426298356510407,21.82993549214919,-12.836578813377642,-11.63486429666969,-3.1830504382287628,8.451813858440927,4.888888888888889,28.0,0.0,1.0,5.0
SURANAT&P,smallcap,246.54,trading,industrials,True,,40.0,200.0,5.982876341730568,4.040029292484859,5.0,1.0,4.0,20.0,10.882355185116044,6.308146446328589,10.882355185116044,1.5770366115821473,10.882355185116044,2.6063818670387207,1.7251272267861972,0.9148417477574908,4.215499033916217,-1.948948812267193,2.1629603647785745,0.12952313661638065,0.13654701412014886,10.381849345155914,18.318315587034096,5.190309173070884,4.040029292484859,-1.1502798805860248,8.8,33.0,0.0,1.0,4.0
FUSION,smallcap,2830.44,finance & investments,financials,True,,45.0,120.0,48.33371993446106,36.35937861584209,1.0,1.0,0.0,100.0,36.35937861584209,0.0,36.35937861584209,0.0,36.35937861584209,0.0,,36.35937861584209,50.3184754428118,0.0,,0.7982894212412648,0.7002665578854494,10.883137479309257,273.2671589155573,-2.1893693317526997,36.35937861584209,38.54874794759479,36.0,36.0,36.0,1.0,0.0
TRIGYN,smallcap,180.34,computers - software - medium / small,i.t,True,,15.0,80.0,43.68468429008756,35.033475154264316,8.0,6.0,2.0,75.0,36.57517817669856,3.0105372377250195,6.0958630294497596,1.5052686188625097,28.18182164972478,1.6145292621158935,12.149053570364543,4.1955801173716925,8.165568468881485,-0.8690227380782428,9.396265610884734,0.5767472757215494,0.6549774479555428,7.398041854715808,258.0939216272791,14.598981983165448,35.033475154264316,20.434493171098868,6.0,21.0,0.0,5.0,1.0
MODINATUR,smallcap,628.39,solvent extraction,fmcg,True,,5.0,200.0,23.555436825058447,19.044886675819072,11.0,3.0,8.0,27.27272727272727,38.48476674692707,18.172507926555603,12.828255582309021,2.2715634908194504,20.612761801861712,3.9144716764751286,2.1177465929558923,1.8465689836701324,7.90131801441921,-1.8216592717265483,4.337429143338331,0.30070334328262505,0.42727871883044116,20.737955111864736,109.67689697394825,60.65221551830673,19.044886675819072,-41.60732884248766,5.2727272727272725,19.0,0.0,2.0,5.0
AVTNPL,smallcap,1081.37,solvent extraction,fmcg,True,,40.0,200.0,26.35651826607106,19.395675811809387,2.0,2.0,0.0,100.0,18.96220186338853,0.0,9.481100931694264,0.0,16.303408461767035,0.0,,9.481100931694264,15.765961090443692,-0.07624179754080473,206.7889477816381,0.46405616361744495,0.5833464231165442,6.6277673913513695,112.3135626438835,12.988081516984407,19.395675811809387,6.40759429482498,24.0,35.0,13.0,2.0,0.0
SHARDAMOTR,smallcap,4838.32,auto ancillaries,auto,True,,10.0,30.0,14.316137786288692,9.981970362125537,20.0,8.0,12.0,40.0,25.1707084394061,14.555703185644076,3.1463385549257623,1.2129752654703394,12.492380425713701,4.456445720677127,1.729267773489043,0.5307502626881014,2.9171545686529665,-0.958992688812832,3.0418944822866236,0.28894449494421026,0.2386586323673696,10.31442843998459,49.79462742449656,-4.136959881677615,9.981970362125537,14.118930243803153,1.75,8.0,0.0,2.0,4.0
VADILALIND,smallcap,3870.57,food - processing - indian,fmcg,True,,45.0,100.0,49.36967030554696,38.02527610157029,4.0,2.0,2.0,50.0,39.362702703078995,2.0671666836796443,19.681351351539497,1.0335833418398221,34.86142980153777,1.8052868716931236,19.041861991028085,9.323884004849837,11.839177726074084,-0.7728306305729904,15.319239763175933,0.7562929469317781,1.2191635576216224,5.670251655631297,293.0223950893105,13.889709259248217,38.02527610157029,24.135566842322074,9.5,16.0,1.0,1.0,2.0
JUSTDIAL,smallcap,4503.11,miscellaneous,i.t,True,,15.0,50.0,8.936276153637973,5.367388941001239,12.0,3.0,9.0,25.0,15.257058194717075,9.256112023827278,5.085686064905691,1.028456891536364,12.197041684419418,2.2784833898795043,1.6483225522165286,0.5000788475741498,2.3913537824615747,-0.967607591156432,2.4714086622693388,0.23792581417578226,0.2014569890440052,5.97897888177954,24.86347594759839,-3.623052015845618,5.367388941001239,8.990440956846857,2.75,11.0,0.0,2.0,3.0
